section,token,section_count,overall_count
stars,ycheoar,1,1
stars,ycheochy,1,1
stars,ycheod,2,2
stars,ycheodain,1,1
stars,ycheody,2,3
stars,ycheol,8,14
stars,ycheool,1,1
stars,ycheor,1,9
stars,ycheoraiin,1,1
stars,ycheoto,1,1
stars,yches,1,2
stars,ychey,3,17
stars,ychkl,1,1
stars,ycho,1,5
stars,ychol,3,12
stars,ychor,1,16
stars,ychtaiis,1,1
stars,ychtain,1,1
stars,ydaiin,3,21
stars,yey,1,1
stars,yhal,1,1
stars,yk,1,5
stars,ykaiin,7,45
stars,ykain,1,10
stars,ykair,3,8
stars,ykal,1,16
stars,ykam,1,5
stars,ykanam,1,1
stars,ykar,5,36
stars,ykarain,1,1
stars,ykchdy,1,8
stars,ykchedain,1,1
stars,ykchedor,1,1
stars,ykchedy,3,7
stars,ykcheodain,1,1
stars,ykcheor,1,3
stars,ykcheshd,1,1
stars,ykchey,1,6
stars,ykechey,1,1
stars,ykedar,1,1
stars,ykedckhy,1,1
stars,ykedor,1,1
stars,ykedy,3,23
stars,ykeealkey,1,1
stars,ykeear,1,2
stars,ykeedaiin,1,1
stars,ykeedain,2,2
stars,ykeedy,8,30
stars,ykeeedy,1,4
stars,ykeeeos,1,1
stars,ykeeey,2,6
stars,ykeeo,2,7
stars,ykeeochody,1,1
stars,ykeeodey,1,1
stars,ykeeol,5,13
stars,ykeeor,1,4
stars,ykeeos,1,3
stars,ykees,1,4
stars,ykeeshedy,1,1
stars,ykeey,13,58
stars,ykeodaiin,1,1
stars,ykeoeshy,1,1
stars,ykeol,1,15
stars,ykl,1,1
stars,ykoiin,1,4
stars,ykol,1,14
stars,yksheol,1,2
stars,yky,2,19
stars,yl,1,3
stars,ylar,1,1
stars,ylcheey,1,1
stars,ylkaiin,2,2
stars,ylshey,1,1
stars,yochor,1,1
stars,yols,1,1
stars,yom,1,1
stars,ypaiin,1,3
stars,ypair,1,3
stars,ypcheddy,1,1
stars,ypchedy,4,12
stars,ypcheedy,1,1
stars,ypcheeey,1,1
stars,ypodaiin,1,1
stars,yqopchy,1,1
stars,yraiin,1,1
stars,yrshey,1,1
stars,ys,1,2
stars,yshar,1,1
stars,yshdain,1,1
stars,yshdal,1,1
stars,yshe,1,1
stars,ysheal,1,1
stars,yshear,1,1
stars,yshedaiin,1,1
stars,yshedy,1,10
stars,ysheed,1,1
stars,ysheedal,1,1
stars,ysheedy,3,6
stars,ysheeo,1,2
stars,ysheeoaiin,1,1
stars,ysheeody,2,2
stars,ysheey,3,10
stars,ysheo,2,2
stars,ysheod,1,2
stars,ysheody,1,1
stars,ysheor,2,4
stars,yshesy,1,1
stars,yshey,6,12
stars,yshoain,1,1
stars,yshoiin,1,1
stars,yshor,1,2
stars,yshs,1,1
stars,ysoir,1,1
stars,ytaiin,10,43
stars,ytain,5,13
stars,ytam,1,13
stars,ytar,7,26
stars,ytchdy,1,10
stars,ytched,1,1
stars,ytchedy,6,10
stars,ytchey,1,12
stars,ytchy,1,20
stars,ytedar,1,3
stars,ytedshedy,1,1
stars,ytedy,1,24
stars,yteechypchy,1,1
stars,yteedy,12,28
stars,yteeed,1,1
stars,yteeeody,1,1
stars,yteeeor,1,1
stars,yteeey,3,3
stars,yteeo,1,3
stars,yteeody,4,9
stars,yteey,7,28
stars,yteody,2,14
stars,yteokar,1,1
stars,yteol,1,6
stars,ytoiin,1,4
stars,yty,1,24
text,a,1,5
text,aiin,18,470
text,aim,1,7
text,ain,1,92
text,ainarals,1,1
text,aiphey,1,1
text,air,5,74
text,airaldy,1,1
text,akar,1,2
text,al,9,261
text,alaiin,1,4
text,alal,1,5
text,alam,2,8
text,alar,2,6
text,aldaiin,1,3
text,aldam,1,2
text,aldar,1,3
text,aldy,1,14
text,aleedy,1,1
text,alkam,1,6
text,alkar,1,4
text,alkeain,1,1
text,alkey,1,2
text,alol,1,9
text,alols,1,2
text,alom,1,6
text,alor,2,7
text,alos,1,2
text,aly,3,29
text,am,3,88
text,ar,24,353
text,arairaly,1,1
text,aral,3,16
text,aram,1,12
text,arary,2,3
text,are,1,1
text,arodaim,1,1
text,ataiin,1,1
text,axor,1,1
text,c,1,8
text,cfhaiin,1,1
text,cfhoaiin,1,1
text,cfhol,2,6
text,cfhy,1,6
text,chaiin,1,45
text,chairal,1,1
text,chal,9,48
text,chalolky,1,1
text,chaltar,1,1
text,chaly,3,5
text,cham,2,20
text,chap,1,1
text,char,4,72
text,chary,1,6
text,chcfheor,1,1
text,chckaiin,1,1
text,chckhdy,2,13
text,chckhedy,1,11
text,chckhhy,1,9
text,chckhy,1,140
text,chcphdy,1,2
text,chcta,1,1
text,chcthdy,1,7
text,chcthedy,1,7
text,chcthihy,1,1
text,chctho,1,3
text,chcthy,3,79
text,chdal,1,19
text,chdy,7,152
text,cheal,4,30
text,cheam,1,5
text,chear,3,51
text,checphey,1,2
text,chedair,1,1
text,chedal,1,24
text,chedar,1,30
text,chedy,9,501
text,cheedy,3,59
text,cheekey,2,6
text,cheeky,2,24
text,cheeo,1,17
text,cheer,1,2
text,chees,1,33
text,cheeteey,1,4
text,cheey,3,174
text,chefchy,1,3
text,chekchy,2,5
text,chekeey,1,6
text,chekeody,1,1
text,chekey,1,7
text,cheky,5,65
text,cheo,1,65
text,cheockhey,1,2
text,cheocthey,1,1
text,cheod,1,5
text,cheody,3,89
text,cheoekar,1,1
text,cheokain,1,4
text,cheoky,1,10
text,cheol,5,173
text,cheoldy,2,5
text,cheolkeedy,1,2
text,cheoly,1,5
text,cheom,1,10
text,cheor,3,100
text,cheos,1,33
text,chepchey,1,2
text,ches,1,36
text,chety,2,25
text,chey,6,344
text,cheyl,1,1
text,chhy,1,1
text,chkaiin,1,18
text,chkalar,1,1
text,chky,1,18
text,cho,1,69
text,choar,1,3
text,chockhey,1,5
text,chockhy,1,21
text,chocthy,1,18
text,chod,1,9
text,chodaiin,2,44
text,chodain,1,9
text,chodol,1,2
text,chody,4,94
text,choekchy,1,1
text,chofaly,1,1
text,chofchdy,1,1
text,chofchol,1,1
text,chok,1,5
text,chokaiin,1,17
text,chokain,1,11
text,chokal,2,9
text,chokeey,2,11
text,chokey,2,7
text,choky,3,39
text,chol,17,396
text,cholaiin,1,4
text,cholairy,1,2
text,cholaly,1,1
text,cholar,1,2
text,choldal,1,1
text,choldy,1,10
text,cholfy,1,1
text,cholkar,1,3
text,cholkeey,1,1
text,cholols,1,2
text,cholpchd,1,1
text,cholraly,1,1
text,choltaly,1,1
text,choltam,1,1
text,choly,1,15
text,choo,1,1
text,chor,9,219
text,chos,2,38
text,chotam,1,5
text,chotar,1,11
text,chotey,1,9
text,choty,3,37
text,chtaiin,1,4
text,chtaldy,1,1
text,chtor,1,2
text,chty,1,13
text,chxar,1,1
text,chy,5,155
text,chypaldy,1,1
text,ck,2,2
text,ckhar,2,3
text,ckheey,1,11
text,ckhey,3,32
text,ckhol,1,22
text,ckhy,2,39
text,ckhyds,1,1
text,cphar,1,4
text,cphealy,1,1
text,cphedy,3,8
text,cphesaiin,1,1
text,cphey,1,6
text,cpho,1,2
text,cphodaiils,1,1
text,cphodales,1,1
text,cphol,1,15
text,cphoy,1,2
text,cphy,1,16
text,csedar,1,1
text,csees,1,1
text,cthaiin,1,13
text,cthal,1,7
text,cthar,4,21
text,cthdy,1,8
text,cthes,1,3
text,cthey,1,51
text,cthoary,1,1
text,cthol,1,61
text,ctholdar,1,1
text,cthols,1,2
text,ctholy,1,4
text,cthres,1,1
text,cthy,3,111
text,d,6,52
text,daicthy,1,1
text,daiiin,1,17
text,daiin,28,864
text,daiir,2,23
text,dain,7,211
text,dair,9,106
text,dairal,2,5
text,dairar,1,2
text,dairody,1,3
text,dal,23,253
text,dalal,2,5
text,dalaldam,1,1
text,dalam,1,7
text,dalar,3,5
text,dalas,1,1
text,dalchdy,1,5
text,dalcheeeky,1,1
text,dalchor,1,1
text,dalchy,1,3
text,daldy,3,17
text,dalol,2,7
text,dalols,1,1
text,dalor,3,8
text,daly,7,30
text,dalychs,1,1
text,dam,5,98
text,dan,2,20
text,daoly,1,1
text,dar,15,319
text,dara,1,1
text,daraiin,1,2
text,darar,1,3
text,daror,1,3
text,darordaiin,1,1
text,dary,1,24
text,dasain,1,1
text,dasd,1,1
text,dchaiin,1,5
text,dchairam,1,1
text,dchar,1,4
text,dchdal,1,1
text,dchefoey,1,1
text,dcheol,1,8
text,dchol,1,26
text,dcholy,1,1
text,deeo,1,2
text,dkam,1,1
text,dkar,1,1
text,dl,1,20
text,dloct,1,1
text,doin,1,4
text,dol,3,117
text,dolar,1,2
text,doltshdy,1,1
text,dor,3,74
text,dorchdy,1,1
text,dory,1,4
text,dos,1,2
text,dshaly,1,1
text,dshedy,1,36
text,dsheol,1,9
text,dshodal,1,1
text,dshor,1,14
text,dtor,1,1
text,dtshol,1,1
text,dxar,1,1
text,dy,8,271
text,dydyd,1,1
text,dyky,1,5
text,dytal,1,1
text,ealam,1,1
text,eeodaiin,1,1
text,eo,1,2
text,eor,1,1
text,f,4,10
text,fachys,1,1
text,faiir,1,1
text,far,1,3
text,fary,1,1
text,fchdar,1,1
text,fchedys,1,1
text,fchey,1,2
text,hy,1,2
text,kaiin,2,65
text,kair,2,14
text,kal,2,23
text,kaldy,1,4
text,kam,1,9
text,kar,4,52
text,karar,1,2
text,kardy,1,1
text,kchdar,1,1
text,kchedar,1,1
text,kchedy,1,22
text,kcheeky,1,1
text,kcheody,1,5
text,kchody,1,6
text,kchom,1,2
text,kchy,2,30
text,kechody,1,1
text,kedy,2,44
text,keeo,2,9
text,keey,3,45
text,keoar,1,1
text,keody,3,22
text,keshor,1,1
text,key,1,13
text,kod,1,2
text,kodaiin,1,3
text,kodary,1,1
text,kodshey,1,1
text,kody,1,7
text,kokaiin,1,2
text,kol,3,37
text,kor,3,26
text,kos,1,3
text,koshey,1,2
text,kshar,1,4
text,kshedy,1,6
text,ksheey,1,2
text,kshoy,1,1
text,kshy,1,5
text,ky,2,25
text,l,2,59
text,lam,1,6
text,lchdy,1,18
text,lchedy,2,119
text,lchey,3,45
text,ld,1,4
text,ldaiin,1,3
text,ldo,1,1
text,ldy,1,25
text,lkchedy,1,16
text,lkeedy,1,41
text,lkeol,1,5
text,lkor,1,4
text,lodaiin,1,3
text,lor,1,43
text,lpchees,1,1
text,ls,1,10
text,lshedy,2,42
text,lsheody,1,3
text,ltar,1,1
text,ltsholy,1,1
text,m,1,11
text,o,8,91
text,oar,1,16
text,ochaly,1,1
text,ockhey,1,7
text,ockhy,1,13
text,odaiiin,1,4
text,odaiin,4,61
text,odair,1,5
text,odalaly,1,1
text,odalar,1,1
text,odar,1,24
text,odeedaiin,1,1
text,odeeed,1,1
text,odor,1,7
text,odshchol,1,1
text,oeear,1,3
text,oees,1,9
text,oeeseary,1,1
text,oekeody,1,2
text,oetalchg,1,1
text,ofadain,1,1
text,ofar,1,4
text,ofaram,1,1
text,ofaror,1,1
text,ofchey,1,5
text,oiin,2,35
text,oishy,1,1
text,okaiin,5,212
text,okaiir,2,6
text,okain,3,144
text,okair,3,22
text,okal,12,138
text,okalal,2,6
text,okalar,1,6
text,okalchedy,1,2
text,okalchy,1,3
text,okaldy,2,9
text,okalody,1,3
text,okalor,1,3
text,okalsalchey,1,1
text,okaly,5,24
text,okalys,1,1
text,okam,1,26
text,okan,2,5
text,okar,8,129
text,okary,1,11
text,okay,1,2
text,okchdy,2,21
text,okchedy,1,25
text,okchey,2,32
text,okcho,1,9
text,okchoy,1,2
text,okchy,3,39
text,okeal,2,12
text,okedals,1,1
text,okedes,1,1
text,okedy,7,118
text,okeeam,1,2
text,okees,1,16
text,okeey,1,176
text,okeody,4,37
text,okeoly,1,6
text,okeor,3,22
text,okey,3,64
text,okol,2,83
text,okolchy,1,3
text,okom,1,7
text,okor,1,34
text,okorair,1,1
text,okos,1,8
text,okshd,1,2
text,oksho,1,4
text,oky,3,102
text,okyd,1,2
text,ol,19,539
text,olaiin,1,52
text,olain,1,13
text,olaldy,1,2
text,olalor,1,2
text,olaly,2,3
text,olar,1,11
text,olaraly,1,1
text,olchear,1,2
text,olchedy,2,38
text,olchocfhy,1,1
text,olchokal,1,1
text,oldain,1,2
text,oleeam,1,1
text,oleeckhey,1,1
text,oleeey,1,3
text,oleesey,1,1
text,olekar,1,1
text,olfcham,1,1
text,olkaly,1,1
text,olkam,1,9
text,olkeal,1,1
text,olkedaiin,1,2
text,olkeedy,2,42
text,olkeeody,1,7
text,olkeey,2,40
text,olkeol,2,7
text,olky,1,22
text,olol,1,18
text,olor,1,31
text,olpchdy,1,1
text,ols,1,18
text,olseeg,1,1
text,olshedy,2,23
text,oly,3,57
text,om,1,22
text,opaiin,2,13
text,opakam,1,1
text,opal,1,9
text,opaldaiin,1,1
text,opam,1,4
text,opchal,1,3
text,opchdy,1,19
text,opchedy,1,50
text,opcheear,1,1
text,opcheey,1,5
text,opchey,1,29
text,opchsd,1,2
text,opolkeor,1,1
text,opsheolaiin,1,1
text,opy,1,7
text,opydaiin,1,3
text,oqotaly,1,1
text,or,11,367
text,oraiin,5,38
text,oram,1,10
text,orar,1,10
text,orcheey,1,2
text,oreeey,1,3
text,org,1,1
text,orky,1,1
text,ors,1,1
text,ory,1,17
text,os,1,34
text,osaiin,2,8
text,osal,1,4
text,oschy,1,1
text,oshor,1,2
text,otaiin,4,154
text,otain,1,96
text,otair,1,21
text,otairin,1,1
text,otakar,1,1
text,otal,10,143
text,otalal,1,3
text,otalar,1,3
text,otalchal,1,1
text,otaldy,1,7
text,otalom,1,1
text,otalor,2,4
text,otals,1,1
text,otaly,3,19
text,otam,3,47
text,otar,8,141
text,otarar,1,5
text,otarchol,1,1
text,otary,1,5
text,otchdy,4,30
text,otchedy,4,34
text,otcheo,1,1
text,otchey,1,31
text,otchol,2,28
text,otchy,3,48
text,ote,1,1
text,otechdy,1,5
text,otedam,1,3
text,otedy,6,155
text,oteedy,2,100
text,oteeoaly,1,2
text,oteeor,1,4
text,oteey,2,140
text,oteochey,1,1
text,oteodchy,1,1
text,oteody,3,39
text,oteol,1,42
text,oteom,1,2
text,oteor,1,12
text,oteory,1,1
text,oteos,1,29
text,otey,4,57
text,oto,1,10
text,otol,3,86
text,otor,1,46
text,otoralchy,1,1
text,otshey,1,7
text,oty,2,115
text,oydar,1,1
text,p,1,5
text,pchdaiin,1,3
text,pchdairor,1,1
text,pchdy,1,11
text,pchedy,2,34
text,pcheoy,1,1
text,pchey,1,12
text,pchody,1,5
text,pchof,1,1
text,pchshy,1,1
text,pdaiin,1,3
text,pdar,1,2
text,pdsheody,1,1
text,poaly,1,1
text,podaiin,1,5
text,podaiir,1,2
text,polal,1,2
text,polky,1,1
text,potol,1,1
text,psheey,1,1
text,psheody,1,5
text,pshol,1,5
text,pydaly,1,1
text,pydeey,1,1
text,qekedy,1,1
text,qoaiin,1,23
text,qoaiir,1,1
text,qoais,1,1
text,qoal,1,4
text,qoar,2,12
text,qocheky,1,1
text,qockhy,2,19
text,qocphdy,1,2
text,qocphody,1,1
text,qoctaiin,1,1
text,qocthdy,1,1
text,qocthedy,1,3
text,qoctho,1,1
text,qodaiin,2,42
text,qodal,1,7
text,qoeear,1,2
text,qoekaly,1,1
text,qofchdy,1,3
text,qofcheol,1,3
text,qofchy,1,2
text,qofol,1,2
text,qokaiin,6,262
text,qokaiinos,1,1
text,qokaiir,1,3
text,qokain,2,279
text,qokair,4,17
text,qokairor,2,3
text,qokal,14,191
text,qokalam,1,1
text,qokalar,1,1
text,qokalchal,1,1
text,qokalchar,1,1
text,qokalcheol,1,1
text,qokaldy,3,9
text,qokalor,2,2
text,qokalos,1,1
text,qokaly,7,18
text,qokar,11,152
text,qokchdy,4,56
text,qokchedy,2,39
text,qokchey,1,30
text,qokeal,1,4
text,qokechy,1,13
text,qokedy,4,272
text,qokeedar,1,6
text,qokeedy,2,305
text,qokeeodain,1,1
text,qokeeody,2,13
text,qokeeos,1,4
text,qokees,1,8
text,qokeey,8,308
text,qokeody,4,32
text,qokeol,2,52
text,qokeos,1,5
text,qokeshy,1,1
text,qokey,3,107
text,qokiir,1,2
text,qokol,2,105
text,qokoldy,1,3
text,qokor,3,36
text,qokoror,1,1
text,qokshd,1,3
text,qokshey,1,8
text,qokshy,1,10
text,qoky,9,147
text,qolaiin,1,3
text,qolsa,1,1
text,qopaiim,1,1
text,qopaiin,1,6
text,qopar,2,5
text,qopchedy,1,32
text,qopcheedy,1,2
text,qopol,1,6
text,qor,2,23
text,qotaiin,3,79
text,qotaily,1,1
text,qotain,2,64
text,qotair,1,6
text,qotais,1,1
text,qotal,4,59
text,qotalody,1,1
text,qotalom,1,1
text,qotar,2,63
text,qotchdy,2,23
text,qotchedy,2,24
text,qotdcty,1,1
text,qotedal,1,3
text,qotedy,2,91
text,qoteeod,1,1
text,qoteoly,1,1
text,qotesy,1,1
text,qotey,2,24
text,qotody,1,11
text,qotoiin,1,3
text,qotol,2,47
text,qotoly,1,1
text,qoty,2,87
text,qotyshey,1,2
text,r,6,99
text,raiin,3,75
text,rair,1,6
text,rals,1,1
text,raraiiin,1,1
text,raral,1,2
text,rary,1,4
text,rchy,1,4
text,ro,1,10
text,roloty,1,1
text,rorain,1,1
text,rotaiin,1,1
text,rsheodor,1,1
text,ry,1,13
text,s,10,255
text,sa,1,4
text,saiin,5,144
text,saiir,1,6
text,sair,2,28
text,salal,1,2
text,salf,1,1
text,salol,1,2
text,sar,4,84
text,sarols,1,1
text,schdy,1,3
text,schedaiir,1,1
text,schocthhy,1,1
text,sckhey,1,1
text,sh,3,15
text,shaiin,1,20
text,shalom,1,1
text,shaly,1,1
text,sham,1,7
text,shar,4,34
text,sharal,1,1
text,sharam,1,2
text,shckhar,1,1
text,shckhey,1,12
text,shcphhy,1,2
text,shcthaiin,1,1
text,shcthy,2,31
text,shdair,1,2
text,shdaldy,1,1
text,shdar,2,9
text,shddy,1,1
text,shdol,1,1
text,shdy,2,46
text,shdytody,1,1
text,she,2,25
text,sheaiin,1,9
text,sheain,1,2
text,sheal,1,19
text,shear,2,21
text,shecthy,1,20
text,shed,1,18
text,shedaiin,1,15
text,shedy,9,427
text,sheear,1,2
text,sheedy,3,84
text,sheeetchy,1,1
text,sheekchy,1,3
text,sheeol,1,14
text,sheey,4,144
text,shefchdy,1,2
text,shefshoro,1,1
text,shekair,1,1
text,shekaly,1,1
text,shekar,1,2
text,shekealy,1,1
text,shekeefy,1,1
text,shekeeody,1,1
text,shekey,1,5
text,shekol,1,1
text,sheky,3,36
text,sheo,2,47
text,sheoctham,1,1
text,sheocthy,1,2
text,sheod,1,11
text,sheodaiin,1,5
text,sheodal,1,4
text,sheody,3,50
text,sheoikhy,1,1
text,sheokey,1,4
text,sheol,8,114
text,sheolkeal,1,1
text,sheols,1,3
text,sheoltey,1,2
text,sheor,2,51
text,sher,1,3
text,shes,1,13
text,shetam,1,1
text,shetey,1,4
text,shetshdy,1,1
text,shey,11,283
text,shka,1,1
text,sho,4,130
text,shoaiin,1,4
text,shoar,1,3
text,shockhy,1,5
text,shod,1,11
text,shodaiin,1,23
text,shodain,1,5
text,shodan,1,1
text,shodary,1,1
text,shody,6,55
text,shoekar,1,1
text,shofol,1,1
text,shofshedy,1,1
text,shoiin,1,6
text,shok,1,5
text,shokaiir,1,1
text,shokal,1,4
text,shokalol,1,1
text,shokar,1,3
text,shokcheey,1,1
text,shokchy,1,9
text,shokey,1,5
text,shoky,1,8
text,shol,9,187
text,sholaiin,1,1
text,sholalam,1,1
text,sholar,1,1
text,sholdy,2,8
text,sholfosdaiin,1,1
text,sholteol,1,1
text,sholy,2,4
text,shom,1,4
text,shopchy,1,2
text,shopolchedy,1,1
text,shor,4,97
text,shory,1,6
text,shos,1,10
text,shoshy,1,2
text,shoty,1,8
text,shoy,1,2
text,shshdar,1,1
text,shtor,1,1
text,shty,1,4
text,shy,2,107
text,skaiin,1,3
text,sodair,1,1
text,soeeedy,1,1
text,somy,1,1
text,sory,1,5
text,sshedy,1,5
text,sy,1,35
text,syaiir,1,1
text,sydy,1,2
text,syly,1,1
text,sysheos,1,1
text,t,2,10
text,taiin,3,42
text,tair,1,13
text,tal,4,20
text,talar,1,1
text,talchos,1,1
text,taldar,1,1
text,tar,2,43
text,tarar,1,2
text,tas,1,1
text,tazain,1,1
text,tchedy,1,33
text,tcheo,1,7
text,tcheody,1,6
text,tcheor,1,3
text,tcheos,1,2
text,tchey,1,22
text,tcholshol,1,1
text,tcholy,1,1
text,tchy,1,23
text,tdain,1,2
text,tdam,1,1
text,tedair,1,2
text,tedy,1,42
text,teody,1,8
text,tocpheey,1,1
text,todal,2,3
text,todeeey,1,1
text,tol,1,48
text,tolain,1,1
text,tolair,1,1
text,tolchedy,1,1
text,toleeshal,1,1
text,tolsheo,1,1
text,tor,1,23
text,torchey,1,1
text,tosheo,1,2
text,tshaly,1,1
text,tsheed,1,1
text,tshodeesy,1,1
text,typchey,1,1
text,x,3,9
text,y,13,176
text,ychedy,2,13
text,ycheey,1,24
text,ycheo,1,15
text,ycheor,1,9
text,ycho,1,5
text,ydaiin,1,21
text,ydain,1,5
text,ydair,1,2
text,ydaraishy,1,1
text,yfair,1,1
text,ykaiin,5,45
text,ykair,1,8
text,ykal,4,16
text,ykaly,4,6
text,ykar,2,36
text,ykchdy,1,8
text,ykchedy,1,7
text,ykchscheg,1,1
text,ykcol,1,1
text,ykdair,1,1
text,ykeain,1,1
text,ykechod,1,1
text,ykeedy,2,30
text,ykeeeody,1,1
text,ykeeody,4,12
text,ykeeshy,1,2
text,ykeey,1,58
text,ykeol,1,15
text,ykesheo,1,1
text,ykey,1,8
text,ykodas,1,1
text,ykol,1,14
text,ykshedy,1,1
text,ylam,1,1
text,yoiin,1,2
text,ypal,1,2
text,ypar,2,4
text,ypchdar,1,1
text,ypchdy,2,6
text,ypcher,1,1
text,yqokaly,1,1
text,yroleeey,1,1
text,ys,1,2
text,yshealkair,1,1
text,ysheedy,1,6
text,ysheeod,1,1
text,ysheockhy,1,1
text,yshey,1,12
text,ysholshy,1,1
text,ytain,1,13
text,ytaipom,1,1
text,ytal,3,19
text,ytalar,1,1
text,ytalody,1,1
text,ytam,2,13
text,ytar,4,26
text,ytarody,1,1
text,ytashy,1,1
text,ytchaly,1,1
text,ytchody,1,5
text,yteochy,1,1
text,yteodaiin,1,1
text,yteody,1,14
text,yteol,1,6
text,yteor,1,3
text,yto,1,5
text,ytolkal,1,1
text,ytor,2,14
zodiac,adal,1,1
zodiac,aekeeey,1,1
zodiac,aes,1,1
zodiac,aiin,27,470
zodiac,aiinod,1,1
zodiac,aildy,1,3
zodiac,ainaly,1,1
zodiac,ainam,1,1
zodiac,air,6,74
zodiac,airolm,1,1
zodiac,al,29,261
zodiac,alaiiin,1,2
zodiac,alain,1,4
zodiac,alal,1,5
zodiac,alar,3,6
zodiac,alcheky,1,1
zodiac,alchol,1,1
zodiac,ald,1,3
zodiac,aldy,2,14
zodiac,alf,1,1
zodiac,alkam,1,6
zodiac,alo,1,3
zodiac,alody,2,6
zodiac,alols,1,2
zodiac,aloly,1,3
zodiac,alor,1,7
zodiac,alos,1,2
zodiac,aloy,1,1
zodiac,alshdy,1,1
zodiac,alshey,2,4
zodiac,alshy,1,2
zodiac,alteol,1,1
zodiac,aly,6,29
zodiac,am,10,88
zodiac,an,1,8
zodiac,ar,27,353
zodiac,arar,1,7
zodiac,arary,1,3
zodiac,araydy,1,1
zodiac,arl,1,3
zodiac,arol,1,12
zodiac,ary,3,26
zodiac,as,2,6
zodiac,asaly,1,1
zodiac,ataseos,1,1
zodiac,ateey,1,1
zodiac,atey,1,1
zodiac,ch,1,8
zodiac,chal,2,48
zodiac,chalaiin,1,1
zodiac,chalaly,1,1
zodiac,cham,1,20
zodiac,char,3,72
zodiac,charam,1,4
zodiac,chchs,1,1
zodiac,chckhhy,1,9
zodiac,chckhy,1,140
zodiac,chcpy,1,1
zodiac,chcthhy,1,7
zodiac,chcthy,1,79
zodiac,chdaiirsainy,1,1
zodiac,chdar,1,20
zodiac,chdy,4,152
zodiac,cheal,1,30
zodiac,ched,1,23
zodiac,chedaiin,2,32
zodiac,chedain,1,19
zodiac,chedal,1,24
zodiac,chedaly,1,3
zodiac,chedar,1,30
zodiac,chedy,3,501
zodiac,cheedy,2,59
zodiac,cheeey,1,9
zodiac,cheekaiin,1,2
zodiac,cheeky,1,24
zodiac,cheem,1,1
zodiac,cheeokseo,1,1
zodiac,cheeor,1,14
zodiac,chees,3,33
zodiac,cheesy,2,3
zodiac,cheey,5,174
zodiac,chefy,1,1
zodiac,cheis,1,1
zodiac,chekaiin,2,8
zodiac,chekaiphy,1,1
zodiac,chekaithhy,1,1
zodiac,chekal,1,12
zodiac,chekalchs,1,1
zodiac,chekar,1,8
zodiac,chekeal,1,1
zodiac,chekeen,1,1
zodiac,chekeol,1,2
zodiac,chekey,1,7
zodiac,cheky,3,65
zodiac,chem,1,1
zodiac,cheody,4,89
zodiac,cheoekcy,1,1
zodiac,cheoekey,1,1
zodiac,cheoepy,1,1
zodiac,cheokaidy,1,1
zodiac,cheokeeo,1,2
zodiac,cheokeo,1,1
zodiac,cheokeodal,1,1
zodiac,cheokey,1,3
zodiac,cheol,6,173
zodiac,cheolaiin,1,1
zodiac,cheolky,1,1
zodiac,cheolor,1,2
zodiac,cheolpy,1,1
zodiac,cheols,1,3
zodiac,cheoltey,1,1
zodiac,cheoly,1,5
zodiac,cheor,4,100
zodiac,cheoral,1,1
zodiac,cheos,2,33
zodiac,chepchees,1,1
zodiac,chepchey,1,2
zodiac,chepchy,1,4
zodiac,cher,1,5
zodiac,ches,3,36
zodiac,chetchody,1,1
zodiac,cheteeeosaiin,1,1
zodiac,cheteey,2,3
zodiac,chetey,1,5
zodiac,chetolain,1,1
zodiac,chetshy,1,1
zodiac,chey,6,344
zodiac,cheytey,1,1
zodiac,chfaikch,1,1
zodiac,chfaly,1,1
zodiac,chkeeal,1,1
zodiac,cho,1,69
zodiac,chockhy,1,21
zodiac,chocthar,1,1
zodiac,chodaiin,1,44
zodiac,choeteedy,1,1
zodiac,chokaiin,1,17
zodiac,chokain,1,11
zodiac,chokal,1,9
zodiac,chokaly,1,2
zodiac,chokeedam,1,1
zodiac,chokeedy,1,3
zodiac,chokees,1,1
zodiac,chokeol,1,5
zodiac,chokory,1,1
zodiac,chokshor,1,2
zodiac,chol,2,396
zodiac,cholaiin,1,4
zodiac,cholairy,1,2
zodiac,cholal,1,4
zodiac,choldy,1,10
zodiac,cholkal,1,3
zodiac,cholo,1,3
zodiac,choly,1,15
zodiac,chopchedy,1,2
zodiac,chopchey,1,2
zodiac,chopchy,1,5
zodiac,choraiin,1,5
zodiac,chorain,1,2
zodiac,chory,1,12
zodiac,chosar,1,2
zodiac,choshydy,1,1
zodiac,chotal,2,9
zodiac,chotam,1,5
zodiac,chotar,1,11
zodiac,chotchy,1,12
zodiac,chotear,1,1
zodiac,choteey,3,7
zodiac,chotey,1,9
zodiac,chotol,1,7
zodiac,choty,2,37
zodiac,chpaly,1,1
zodiac,chpar,1,1
zodiac,chpchy,1,4
zodiac,chr,1,9
zodiac,chs,2,19
zodiac,chsary,1,1
zodiac,chskar,1,1
zodiac,chsor,1,1
zodiac,chtaiin,1,4
zodiac,chtos,1,1
zodiac,chy,6,155
zodiac,ckhal,1,4
zodiac,ckhey,1,32
zodiac,ckho,1,4
zodiac,ckhol,1,22
zodiac,cpar,1,1
zodiac,csedy,1,6
zodiac,cseo,1,1
zodiac,cseteeey,1,1
zodiac,cskesol,1,1
zodiac,ctheol,1,10
zodiac,cthey,2,51
zodiac,cths,1,2
zodiac,cthy,1,111
zodiac,d,1,52
zodiac,daein,1,1
zodiac,daiin,11,864
zodiac,daiir,1,23
