token,overall_share,line_initial_share,line_medial_share,line_final_share,single_token_line_share
oriin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
orkar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orkchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orkchsd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orkeeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orky,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
orlchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oro,0.0001316933126135855,0.0,7.050943063634761e-05,0.0004550625711035267,0.0012315270935960591
orockhey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orodam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oroiiin,5.267732504543419e-05,0.0,0.0,0.0004550625711035267,0.0
oroiir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oroiry,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
orokeeeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orol,0.00039507993784075645,0.00022753128555176336,0.00031729243786356425,0.0009101251422070534,0.0012315270935960591
orolaly,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
orold,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
orolgy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
orolkain,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
orolodain,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oroly,7.90159875681513e-05,0.0,0.0,0.0006825938566552901,0.0
orom,0.0001316933126135855,0.0,3.5254715318173806e-05,0.0009101251422070534,0.0
oror,0.0001316933126135855,0.0,3.5254715318173806e-05,0.0006825938566552901,0.0012315270935960591
orory,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
ors,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orsheckhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orsheedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orsheeen,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orsheoldy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orshos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
orshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
ory,0.00044775726288619064,0.0,0.00021152829190904283,0.0020477815699658703,0.0024630541871921183
os,0.0008955145257723813,0.0006825938566552901,0.0009871320289088666,0.0006825938566552901,0.0
osaiiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
osaiin,0.00021070930018173676,0.00022753128555176336,0.00024678300722721664,0.0,0.0
osaiisal,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
osain,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
osal,0.00010535465009086838,0.00022753128555176336,7.050943063634761e-05,0.0,0.0012315270935960591
osalal,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
osar,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.0,0.0012315270935960591
osaro,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
osary,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oschaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oscheor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oscho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oschotshl,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oschy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oseeedar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
osh,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oshctho,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshdy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oshedy,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
osheedy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
osheeky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
osheeo,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
osheey,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
osheo,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
osheokaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
osheol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshepols,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oshesy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oshey,0.0001843706376590197,0.0006825938566552901,0.00014101886127269522,0.0,0.0
osho,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshodody,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oshol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshor,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
oshsodaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oshyteed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
osocthor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
osos,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
osy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
ot,0.000263386625227171,0.0,0.00028203772254539045,0.0004550625711035267,0.0
ota,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
otad,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otadar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otaiiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otaiikam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otaiilody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otaiin,0.004056154028498433,0.0013651877133105802,0.004794641283271638,0.002502844141069397,0.0012315270935960591
otaiir,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
otail,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otaily,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otaim,5.267732504543419e-05,0.00022753128555176336,0.0,0.00022753128555176336,0.0
otain,0.0025285116021808414,0.00022753128555176336,0.0029966508020447735,0.0022753128555176336,0.0
otainos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otainy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otaipchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otaiphy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otair,0.000553111912977059,0.0009101251422070534,0.0005993301604089547,0.0,0.0
otairar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otairin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otairor,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
otais,0.00010535465009086838,0.00022753128555176336,7.050943063634761e-05,0.00022753128555176336,0.0
otakar,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otakeol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otaky,5.267732504543419e-05,0.0,0.0,0.0004550625711035267,0.0
otal,0.0037664287407485446,0.0015927189988623437,0.0042658205534990305,0.002502844141069397,0.0049261083743842365
otala,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalaiin,7.90159875681513e-05,0.0,7.050943063634761e-05,0.0,0.0012315270935960591
otalain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalal,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
otalalg,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalaly,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalam,7.90159875681513e-05,0.0,0.0,0.00022753128555176336,0.0024630541871921183
otalar,7.90159875681513e-05,0.0,7.050943063634761e-05,0.0,0.0012315270935960591
otalchal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalchy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otald,5.267732504543419e-05,0.0,0.0,0.00022753128555176336,0.0012315270935960591
otaldal,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
otaldiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otaldy,0.0001843706376590197,0.0,7.050943063634761e-05,0.0004550625711035267,0.003694581280788177
otalef,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otaleky,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalkain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalkchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalod,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otalody,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalom,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otalor,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
otalr,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otals,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otalsar,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalshdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otalshedy,7.90159875681513e-05,0.0,7.050943063634761e-05,0.0,0.0012315270935960591
otalshy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otalsy,5.267732504543419e-05,0.0,0.0,0.00022753128555176336,0.0012315270935960591
otaly,0.0005004345879316248,0.0,0.00028203772254539045,0.0011376564277588168,0.007389162561576354
otam,0.0012379171385677036,0.0,0.0005993301604089547,0.006598407281001138,0.0012315270935960591
otamy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otan,0.0001316933126135855,0.0,0.00014101886127269522,0.0,0.0012315270935960591
otar,0.0037137514157031108,0.0011376564277588168,0.004512603560726247,0.0015927189988623437,0.0012315270935960591
otaraiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otarain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otaral,7.90159875681513e-05,0.0,0.0,0.0004550625711035267,0.0012315270935960591
otaraldy,5.267732504543419e-05,0.0,0.0,0.0,0.0024630541871921183
otaram,0.00010535465009086838,0.0,0.0,0.0006825938566552901,0.0012315270935960591
otaramy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otarar,0.0001316933126135855,0.0,0.00010576414595452142,0.00022753128555176336,0.0012315270935960591
otararain,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otaras,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otaray,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otarcho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otarchol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otard,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otardaly,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otardam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otardy,5.267732504543419e-05,0.0,0.0,0.00022753128555176336,0.0012315270935960591
otariin,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
otariir,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otaro,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otarody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otary,0.0001316933126135855,0.0,0.00010576414595452142,0.0004550625711035267,0.0
otaryly,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otas,0.00010535465009086838,0.0,7.050943063634761e-05,0.0004550625711035267,0.0
otasam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otasodlory,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otch,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
otchaiin,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
otchal,0.00010535465009086838,0.00022753128555176336,7.050943063634761e-05,0.00022753128555176336,0.0
otchald,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otcham,0.0001580319751363026,0.0,0.00010576414595452142,0.0006825938566552901,0.0
otchar,0.0001580319751363026,0.00022753128555176336,0.00014101886127269522,0.0,0.0012315270935960591
otchd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchdain,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otchdal,7.90159875681513e-05,0.0,7.050943063634761e-05,0.0,0.0012315270935960591
otchdo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchdy,0.0007901598756815129,0.0004550625711035267,0.0008108584523179975,0.0009101251422070534,0.0012315270935960591
otchechy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchedain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchedair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchedar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchedey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchedy,0.0008955145257723813,0.0004550625711035267,0.0010576414595452142,0.0004550625711035267,0.0
otcheed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheedaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheeo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheey,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
otcheo,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otcheochy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheodaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheodar,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otcheody,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.0,0.0012315270935960591
otcheol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcheolom,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otcheoly,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otcheor,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
otcheos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otches,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
otchetchar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchey,0.00081649853820423,0.0009101251422070534,0.0009518773135906928,0.0,0.0
otcheypchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchm,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otcho,0.00028972528774988805,0.0011376564277588168,0.00021152829190904283,0.0,0.0
otchod,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
otchodal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchodals,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otchodar,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
otchodor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchody,0.0001580319751363026,0.00022753128555176336,0.00014101886127269522,0.0,0.0012315270935960591
otchoky,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
otchol,0.0007374825506360788,0.0018202502844141069,0.0007050943063634761,0.0,0.0
otcholcheaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otcholchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcholocthol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otchom,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchor,0.0004740959254089077,0.0013651877133105802,0.00038780186849991186,0.00022753128555176336,0.0
otchordy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchos,0.00010535465009086838,0.00022753128555176336,0.00010576414595452142,0.0,0.0
otchoshy,5.267732504543419e-05,0.0,0.0,0.00022753128555176336,0.0012315270935960591
otchotor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchoty,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otchoy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otchr,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchs,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
otchsdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otchsy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otchy,0.0012642558010904207,0.0011376564277588168,0.001445443328045126,0.00022753128555176336,0.0012315270935960591
otchyky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otcsdo,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otcsey,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otdady,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otdal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otdordy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
otdy,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
ote,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteaiin,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
oteain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteal,0.0001580319751363026,0.0,0.00017627357659086903,0.00022753128555176336,0.0
otealchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otear,0.00010535465009086838,0.0,0.00010576414595452142,0.0,0.0012315270935960591
oteas,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
oteatey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otech,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otechar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otechd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otechdy,0.0001316933126135855,0.0,0.00014101886127269522,0.0,0.0012315270935960591
otechedy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otecheedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otecheo,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otechg,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otechodor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otechol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otechs,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otechshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otechy,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
otechys,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oted,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedaiin,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
otedain,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
otedair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedal,0.00010535465009086838,0.0,0.00010576414595452142,0.0,0.0012315270935960591
otedalol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedam,7.90159875681513e-05,0.0,0.0,0.0006825938566552901,0.0
otedar,0.00028972528774988805,0.0,0.00038780186849991186,0.0,0.0
otedas,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedchor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
otedeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedol,7.90159875681513e-05,0.0,7.050943063634761e-05,0.0,0.0012315270935960591
otedor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
otedy,0.00408249269102115,0.0006825938566552901,0.004970914859862507,0.0013651877133105802,0.006157635467980296
otedyl,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
otedyo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeal,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
oteeam,5.267732504543419e-05,0.0,0.0,0.0004550625711035267,0.0
oteeary,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oteechy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteed,0.00021070930018173676,0.0,0.00028203772254539045,0.0,0.0
oteedain,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
oteedal,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
oteedan,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oteedar,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
oteedchey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
oteedy,0.0026338662522717095,0.0006825938566552901,0.00324343380927199,0.0009101251422070534,0.0012315270935960591
oteedyg,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oteedyl,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oteee,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeedchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeedy,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
oteeen,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeeo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeeodar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteeeody,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oteeeor,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
oteeeos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
oteees,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
oteeey,0.00021070930018173676,0.0,0.00028203772254539045,0.0,0.0
oteeg,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oteem,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
oteeo,0.0003160639502726052,0.0004550625711035267,0.00035254715318173806,0.0,0.0
oteeoaly,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
oteeod,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
